,Unnamed: 0,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Price,Brand,lenght_of_names,Model
507,507,Honda Mobilio S i VTEC,Mumbai,2015,25000,Petrol,Manual,Second,17.3 kmpl,1497 CC,117.3 bhp,7.0,,4.25,Honda,5,Mobilio S
508,508,Hyundai Grand i10 Sportz,Mumbai,2017,8500,Petrol,Manual,Second,18.9 kmpl,1197 CC,82 bhp,5.0,,4.8,Hyundai,4,Grand i10
509,509,Mahindra XUV500 AT W8 FWD,Bangalore,2015,34000,Diesel,Automatic,First,16.0 kmpl,2179 CC,140 bhp,7.0,,13.0,Mahindra,5,XUV500 AT
510,510,Skoda Fabia 1.6 MPI Elegance,Pune,2012,41629,Petrol,Manual,Second,14.83 kmpl,1598 CC,105 bhp,5.0,,2.25,Skoda,5,Fabia 1.6
511,511,Hyundai Santro Xing GLS,Hyderabad,2009,80227,Petrol,Manual,First,17.92 kmpl,1086 CC,62.1 bhp,5.0,,2.3,Hyundai,4,Santro Xing
512,512,Hyundai Creta 1.6 SX Plus Dual Tone Petrol,Kochi,2019,8587,Petrol,Manual,First,15.29 kmpl,1591 CC,121.3 bhp,5.0,,13.56,Hyundai,8,Creta 1.6
513,513,Mahindra Scorpio 1.99 S8,Delhi,2017,30000,Diesel,Manual,First,15.4 kmpl,1997 CC,120 bhp,7.0,,12.25,Mahindra,4,Scorpio 1.99
514,514,Skoda Rapid 1.6 TDI Ambition,Pune,2013,64186,Diesel,Manual,First,20.5 kmpl,1598 CC,103.5 bhp,5.0,,3.76,Skoda,5,Rapid 1.6
515,515,Renault Duster 110PS Diesel RxZ,Coimbatore,2015,76427,Diesel,Manual,First,19.01 kmpl,1461 CC,108.45 bhp,5.0,,8.58,Renault,5,Duster 110PS
516,516,BMW X5 xDrive 30d,Hyderabad,2011,75000,Diesel,Automatic,First,11.7 kmpl,2993 CC,245 bhp,5.0,,27.5,BMW,4,X5 xDrive
517,517,Toyota Etios G,Coimbatore,2013,27075,Petrol,Manual,First,17.6 kmpl,1496 CC,88.73 bhp,5.0,,4.95,Toyota,3,Etios
518,518,Maruti Wagon R LXI,Ahmedabad,2012,30000,Petrol,Manual,First,22.5 kmpl,998 CC,67.04 bhp,5.0,4.74 Lakh,3.3,Maruti,4,Wagon R
519,519,Hyundai Creta 1.6 SX,Chennai,2016,69434,Petrol,Manual,First,15.8 kmpl,1591 CC,121.3 bhp,5.0,14.84 Lakh,8.0,Hyundai,4,Creta 1.6
520,520,Maruti Celerio VXI,Jaipur,2014,56000,Petrol,Manual,First,23.1 kmpl,998 CC,67.04 bhp,5.0,,2.79,Maruti,3,Celerio
521,521,Land Rover Range Rover HSE Dynamic,Coimbatore,2017,49275,Diesel,Automatic,First,12.7 kmpl,2179 CC,187.7 bhp,5.0,,45.64,Land,6,Rover Range
522,522,Chevrolet Beat LT,Pune,2014,8700,Petrol,Manual,First,18.6 kmpl,1199 CC,76.8 bhp,5.0,,2.55,Chevrolet,3,Beat
523,523,Tata Nano Twist XT,Ahmedabad,2014,18000,Petrol,Manual,Second,25.4 kmpl,624 CC,37.5 bhp,4.0,,1.0,Tata,4,Nano Twist
524,524,Audi A6 2011-2015 35 TDI Technology,Coimbatore,2017,41041,Diesel,Automatic,First,17.68 kmpl,1968 CC,174.33 bhp,5.0,,37.56,Audi,6,A6 2011-2015
525,525,Mercedes-Benz E-Class 280 CDI,Kochi,2009,80464,Diesel,Automatic,Second,11.0 kmpl,2987 CC,198.5 bhp,5.0,,9.29,Mercedes-Benz,4,E-Class 280
526,526,Maruti Swift VXI,Kochi,2019,20667,Petrol,Manual,First,22.0 kmpl,1197 CC,81.80 bhp,5.0,,6.37,Maruti,3,Swift
527,527,Fiat Linea T Jet,Coimbatore,2013,60283,Petrol,Manual,First,14.6 kmpl,1368 CC,112 bhp,5.0,,2.98,Fiat,4,Linea T
528,528,Maruti Swift VXI Optional,Kochi,2017,31696,Petrol,Manual,First,20.4 kmpl,1197 CC,81.80 bhp,5.0,,5.75,Maruti,4,Swift VXI
529,529,Toyota Fortuner 3.0 Diesel,Hyderabad,2010,100000,Diesel,Manual,First,11.5 kmpl,2982 CC,171 bhp,7.0,,13.0,Toyota,4,Fortuner 3.0
530,530,Maruti Ertiga ZXI,Mumbai,2014,13361,Petrol,Manual,First,16.02 kmpl,1373 CC,93.7 bhp,7.0,,6.8,Maruti,3,Ertiga
531,531,BMW 3 Series 320i Sedan,Coimbatore,2010,48394,Petrol,Automatic,First,12.05 kmpl,1995 CC,154 bhp,5.0,,10.49,BMW,5,3 Series
532,532,Maruti Ertiga VXI,Jaipur,2014,47399,Petrol,Manual,First,16.02 kmpl,1373 CC,93.7 bhp,7.0,,5.6,Maruti,3,Ertiga
533,533,Honda City 1.5 V AT,Mumbai,2010,69000,Petrol,Automatic,Second,16.8 kmpl,1497 CC,118 bhp,5.0,,2.85,Honda,5,City 1.5
534,534,Hyundai Santa Fe 4X4,Coimbatore,2013,65278,Diesel,Manual,First,14.66 kmpl,2199 CC,194.3 bhp,7.0,,8.36,Hyundai,4,Santa Fe
535,535,Tata Indigo LS,Jaipur,2005,108000,Diesel,Manual,First,17.0 kmpl,1405 CC,70 bhp,5.0,,1.0,Tata,3,Indigo
536,536,Mercedes-Benz E-Class 2009-2013 E 250 Elegance,Kolkata,2010,50645,Petrol,Automatic,Second,10.93 kmpl,2497 CC,204 bhp,5.0,,10.75,Mercedes-Benz,6,E-Class 2009-2013
537,537,Maruti Swift Dzire LDi,Hyderabad,2011,130002,Diesel,Manual,First,19.3 kmpl,1248 CC,73.9 bhp,5.0,,3.85,Maruti,4,Swift Dzire
538,538,Ford Fiesta Classic 1.4 Duratorq CLXI,Hyderabad,2012,107000,Diesel,Manual,First,17.8 kmpl,1399 CC,67 bhp,5.0,,3.0,Ford,6,Fiesta Classic
539,539,Honda City i VTEC CVT VX,Coimbatore,2015,41950,Petrol,Automatic,First,18.0 kmpl,1497 CC,117.3 bhp,5.0,,9.6,Honda,6,City i
540,540,Toyota Fortuner 4x2 Manual,Delhi,2012,109000,Diesel,Manual,First,13.0 kmpl,2982 CC,168.5 bhp,7.0,,13.25,Toyota,4,Fortuner 4x2
541,541,Honda Amaze VX O i VTEC,Mumbai,2016,9000,Petrol,Manual,First,18.0 kmpl,1198 CC,86.7 bhp,5.0,,5.75,Honda,6,Amaze VX
542,542,Hyundai i20 Asta 1.4 CRDi,Delhi,2014,43900,Diesel,Manual,First,22.54 kmpl,1396 CC,88.73 bhp,5.0,,6.75,Hyundai,5,i20 Asta
543,543,Chevrolet Enjoy TCDi LTZ 7 Seater,Bangalore,2013,64000,Diesel,Manual,Second,18.2 kmpl,1248 CC,73.8 bhp,7.0,,4.85,Chevrolet,6,Enjoy TCDi
544,544,Mercedes-Benz New C-Class Progressive C 200,Kochi,2019,13190,Petrol,Automatic,First,0.0 kmpl,1950 CC,181.43 bhp,5.0,49.49 Lakh,38.99,Mercedes-Benz,6,New C-Class
545,545,Maruti SX4 ZXI AT Leather,Mumbai,2009,77652,Petrol,Automatic,First,12.6 kmpl,1586 CC,103.2 bhp,5.0,,2.85,Maruti,5,SX4 ZXI
546,546,Toyota Innova 2.5 VX (Diesel) 7 Seater,Mumbai,2012,55000,Diesel,Manual,First,12.99 kmpl,2494 CC,100 bhp,7.0,,9.51,Toyota,7,Innova 2.5
547,547,BMW 5 Series 2003-2012 520d,Ahmedabad,2012,59900,Diesel,Automatic,Second,18.48 kmpl,1995 CC,177 bhp,5.0,,18.5,BMW,5,5 Series
548,548,Renault Duster 110PS Diesel RxZ,Delhi,2015,73539,Diesel,Manual,First,19.01 kmpl,1461 CC,108.45 bhp,5.0,,6.75,Renault,5,Duster 110PS
549,549,BMW X1 sDrive 20d xLine,Coimbatore,2017,31645,Diesel,Automatic,First,20.68 kmpl,1995 CC,190 bhp,5.0,48.18 Lakh,29.4,BMW,5,X1 sDrive
550,550,Honda City ZX GXi,Kochi,2009,69690,Petrol,Manual,First,17.7 kmpl,1497 CC,78 bhp,5.0,,3.29,Honda,4,City ZX
551,551,Maruti Ciaz RS ZDi Plus SHVS,Delhi,2016,41000,Diesel,Manual,First,28.09 kmpl,1248 CC,88.5 bhp,5.0,,9.5,Maruti,6,Ciaz RS
552,552,Maruti Swift Dzire VXi,Pune,2010,109200,Petrol,Manual,Second,17.5 kmpl,1298 CC,85.8 bhp,5.0,,2.2,Maruti,4,Swift Dzire
553,553,Mahindra XUV500 W6 2WD,Pune,2012,80000,Diesel,Manual,First,15.1 kmpl,2179 CC,140 bhp,7.0,,6.5,Mahindra,4,XUV500 W6
554,554,Honda Civic 2006-2010 1.8 S MT,Ahmedabad,2007,51000,Petrol,Manual,First,13.5 kmpl,1799 CC,130 bhp,5.0,,4.9,Honda,6,Civic 2006-2010
555,555,Maruti Ertiga ZDI,Pune,2013,105000,Diesel,Manual,Second,25.47 kmpl,1248 CC,88.50 bhp,7.0,12.34 Lakh,6.75,Maruti,3,Ertiga
556,556,Toyota Etios Liva GD,Chennai,2013,179000,Diesel,Manual,First,23.59 kmpl,1364 CC,67.04 bhp,5.0,,3.8,Toyota,4,Etios Liva
557,557,Audi TT 2.0 TFSI,Delhi,2013,12100,Petrol,Automatic,First,9.9 kmpl,1984 CC,207.8 bhp,2.0,,29.5,Audi,4,TT 2.0
558,558,Skoda Rapid 1.5 TDI Style,Hyderabad,2017,31000,Diesel,Manual,First,21.13 kmpl,1498 CC,108.4 bhp,5.0,15.38 Lakh,10.5,Skoda,5,Rapid 1.5
559,559,Volkswagen Polo 1.5 TDI Highline,Hyderabad,2015,50000,Diesel,Manual,First,20.14 kmpl,1498 CC,88.8 bhp,5.0,,6.2,Volkswagen,5,Polo 1.5
560,560,Skoda Laura 1.9 TDI AT Elegance,Jaipur,2009,48000,Diesel,Automatic,First,17.0 kmpl,1896 CC,105 bhp,5.0,,5.0,Skoda,6,Laura 1.9
561,561,Mahindra Renault Logan 1.5 DLE Diesel,Chennai,2007,35000,Diesel,Manual,First,19.2 kmpl,1461 CC,65 bhp,5.0,,2.3,Mahindra,6,Renault Logan
562,562,Toyota Innova Crysta 2.8 GX AT,Ahmedabad,2016,100200,Diesel,Automatic,First,11.36 kmpl,2755 CC,171.5 bhp,7.0,19.21 Lakh,17.0,Toyota,6,Innova Crysta
563,563,BMW 3 Series 320d Luxury Line,Bangalore,2014,47000,Diesel,Automatic,First,18.88 kmpl,1995 CC,184 bhp,5.0,,25.5,BMW,6,3 Series
564,564,Honda Jazz 1.5 S i DTEC,Jaipur,2015,63642,Diesel,Manual,First,27.3 kmpl,1498 CC,98.6 bhp,5.0,,5.65,Honda,6,Jazz 1.5
565,565,Honda Amaze VX i-DTEC,Kochi,2015,62550,Diesel,Manual,First,25.8 kmpl,1498 CC,98.6 bhp,5.0,,5.6,Honda,4,Amaze VX
566,566,Jaguar XF 2.2 Litre Luxury,Kochi,2015,37340,Diesel,Automatic,First,16.36 kmpl,2179 CC,187.7 bhp,5.0,,29.98,Jaguar,5,XF 2.2
567,567,Maruti Swift Dzire VDI,Coimbatore,2016,38461,Diesel,Manual,First,26.59 kmpl,1248 CC,74 bhp,5.0,,7.39,Maruti,4,Swift Dzire
568,568,Jeep Compass 2.0 Limited,Jaipur,2018,29000,Diesel,Manual,First,17.1 kmpl,1956 CC,170 bhp,5.0,22.95 Lakh,19.0,Jeep,4,Compass 2.0
569,569,Toyota Corolla Altis 1.8 Sport,Pune,2010,31000,Petrol,Manual,First,12.5 kmpl,1794 CC,132 bhp,5.0,,5.0,Toyota,5,Corolla Altis
570,570,Honda City 1.5 V MT,Kolkata,2011,42086,Petrol,Manual,First,17.0 kmpl,1497 CC,118 bhp,5.0,,3.35,Honda,5,City 1.5
571,571,Maruti Swift ZXI,Chennai,2013,49000,Petrol,Manual,First,18.6 kmpl,1197 CC,85.8 bhp,5.0,,4.45,Maruti,3,Swift
572,572,Hyundai Verna 1.6 SX CRDI (O) AT,Coimbatore,2019,77240,Diesel,Automatic,First,22.32 kmpl,1582 CC,126.32 bhp,5.0,,8.31,Hyundai,7,Verna 1.6
573,573,Mahindra Bolero ZLX,Jaipur,2012,105000,Diesel,Manual,Second,15.96 kmpl,2523 CC,62.1 bhp,7.0,11.15 Lakh,6.0,Mahindra,3,Bolero
574,574,Maruti Swift VDI,Chennai,2014,35000,Diesel,Manual,First,22.9 kmpl,1248 CC,74 bhp,5.0,,5.25,Maruti,3,Swift
575,575,Hyundai Santro Xing XO,Chennai,2006,83072,Petrol,Manual,First,17.0 kmpl,1086 CC,null bhp,5.0,,1.4,Hyundai,4,Santro Xing
576,576,Audi A6 2011-2015 2.0 TDI Premium Plus,Hyderabad,2012,202082,Diesel,Automatic,First,17.68 kmpl,1968 CC,174.33 bhp,5.0,,12.3,Audi,7,A6 2011-2015
577,577,Ford Ikon 1.3 LXi NXt,Chennai,2004,129000,Petrol,Manual,Third,13.8 kmpl,1299 CC,70 bhp,5.0,,1.5,Ford,5,Ikon 1.3
578,578,Volkswagen Polo 1.5 TDI Highline,Coimbatore,2018,33558,Diesel,Manual,First,20.14 kmpl,1498 CC,88 bhp,5.0,10.32 Lakh,8.12,Volkswagen,5,Polo 1.5
579,579,Mahindra Bolero VLX CRDe,Coimbatore,2012,60271,Diesel,Manual,First,13.6 kmpl,2523 CC,63 bhp,7.0,,6.12,Mahindra,4,Bolero VLX
580,580,Honda City i DTEC VX Option,Coimbatore,2017,45366,Diesel,Manual,First,25.1 kmpl,1498 CC,98.6 bhp,5.0,,10.88,Honda,6,City i
581,581,Chevrolet Sail Hatchback 1.2 LS,Kolkata,2014,9500,Petrol,Manual,First,18.2 kmpl,1199 CC,82.5 bhp,5.0,,3.5,Chevrolet,5,Sail Hatchback
582,582,Hyundai i20 1.2 Spotz,Kochi,2016,42362,Petrol,Manual,First,18.6 kmpl,1197 CC,81.83 bhp,5.0,,6.15,Hyundai,4,i20 1.2
583,583,BMW X1 sDrive 20d Sportline,Chennai,2016,21000,Diesel,Automatic,First,17.05 kmpl,1995 CC,184 bhp,5.0,,33.0,BMW,5,X1 sDrive
584,584,BMW X1 sDrive 20d Exclusive,Mumbai,2012,15200,Diesel,Automatic,First,15.06 kmpl,1995 CC,177 bhp,5.0,,13.5,BMW,5,X1 sDrive
585,585,Toyota Fortuner 4x2 AT,Mumbai,2015,43690,Diesel,Automatic,First,12.55 kmpl,2982 CC,168.5 bhp,7.0,,17.11,Toyota,4,Fortuner 4x2
586,586,Audi Q7 4.2 TDI Quattro Technology,Kochi,2014,79926,Diesel,Automatic,First,11.33 kmpl,4134 CC,335.2 bhp,7.0,,29.77,Audi,6,Q7 4.2
587,587,Maruti Ertiga VDI,Kolkata,2013,53073,Diesel,Manual,First,20.77 kmpl,1248 CC,88.76 bhp,7.0,,5.95,Maruti,3,Ertiga
588,588,Hyundai i20 1.2 Magna,Bangalore,2015,59000,Petrol,Manual,First,18.5 kmpl,1197 CC,80 bhp,5.0,,5.75,Hyundai,4,i20 1.2
589,589,Mercedes-Benz S Class 2005 2013 S 350 L,Bangalore,2006,47088,Petrol,Automatic,Second,10.13 kmpl,3498 CC,364.9 bhp,5.0,,19.0,Mercedes-Benz,8,S Class
590,590,Renault Duster 85PS Diesel RxL,Ahmedabad,2014,55000,Diesel,Manual,First,20.45 kmpl,1461 CC,83.8 bhp,5.0,,4.75,Renault,5,Duster 85PS
591,591,Mahindra Quanto C2,Hyderabad,2013,80430,Diesel,Manual,Second,17.21 kmpl,1493 CC,100 bhp,7.0,,3.3,Mahindra,3,Quanto
592,592,Toyota Fortuner 4x2 AT,Delhi,2013,71932,Diesel,Automatic,First,12.55 kmpl,2982 CC,168.5 bhp,7.0,,16.5,Toyota,4,Fortuner 4x2
593,593,BMW X5 2014-2019 xDrive 30d Design Pure Experience 7 Seater,Mumbai,2014,19000,Diesel,Automatic,First,15.97 kmpl,2993 CC,258 bhp,7.0,,44.0,BMW,10,X5 2014-2019
594,594,Maruti Swift Dzire VDi,Hyderabad,2011,81759,Diesel,Manual,First,19.3 kmpl,1248 CC,73.9 bhp,5.0,,4.39,Maruti,4,Swift Dzire
595,595,Maruti Swift LDI Optional,Kochi,2018,52010,Diesel,Manual,First,25.2 kmpl,1248 CC,74 bhp,5.0,,6.2,Maruti,4,Swift LDI
596,596,Audi A6 2011-2015 35 TFSI Technology,Kochi,2016,58953,Petrol,Automatic,First,13.53 kmpl,1984 CC,177.01 bhp,5.0,,24.22,Audi,6,A6 2011-2015
597,597,Mitsubishi Pajero 2.8 SFX BSIV Dual Tone,Mumbai,2008,93000,Diesel,Manual,Third,10.5 kmpl,2835 CC,107.2 bhp,6.0,,5.45,Mitsubishi,7,Pajero 2.8
598,598,Jaguar XF 2.2 Litre Executive,Delhi,2016,10000,Diesel,Automatic,First,16.36 kmpl,2179 CC,187.7 bhp,5.0,,44.0,Jaguar,5,XF 2.2
599,599,Toyota Innova Crysta 2.8 ZX AT,Coimbatore,2019,40674,Diesel,Automatic,First,11.36 kmpl,2755 CC,171.5 bhp,7.0,28.05 Lakh,24.82,Toyota,6,Innova Crysta
600,600,Skoda Octavia Ambition 2.0 TDI AT,Mumbai,2015,50000,Diesel,Automatic,First,19.3 kmpl,1968 CC,141 bhp,5.0,,11.69,Skoda,6,Octavia Ambition
601,601,Toyota Corolla Altis VL AT,Bangalore,2018,1331,Petrol,Automatic,First,14.28 kmpl,1798 CC,138.03 bhp,5.0,,20.0,Toyota,5,Corolla Altis
602,602,Maruti Omni 8 Seater BSII,Pune,2010,60000,Petrol,Manual,First,19.7 kmpl,796 CC,35 bhp,8.0,,1.45,Maruti,5,Omni 8
603,603,Mercedes-Benz GLC 220d 4MATIC Style,Mumbai,2018,10003,Diesel,Automatic,First,17.9 kmpl,2143 CC,170 bhp,5.0,59.77 Lakh,48.5,Mercedes-Benz,5,GLC 220d
604,604,Volkswagen Vento 1.5 TDI Highline AT,Mumbai,2016,25000,Diesel,Automatic,First,21.5 kmpl,1498 CC,108.5 bhp,5.0,15.86 Lakh,9.45,Volkswagen,6,Vento 1.5
605,605,Mahindra XUV500 W10 2WD,Ahmedabad,2015,73000,Diesel,Manual,First,16.0 kmpl,2179 CC,140 bhp,7.0,,12.5,Mahindra,4,XUV500 W10
606,606,Nissan Terrano XL 85 PS,Hyderabad,2014,59962,Diesel,Manual,First,20.45 kmpl,1461 CC,83.8 bhp,5.0,,6.9,Nissan,5,Terrano XL
607,607,Hyundai Verna 1.6 SX CRDi (O),Jaipur,2012,72000,Diesel,Manual,Second,22.32 kmpl,1582 CC,126.32 bhp,5.0,,5.8,Hyundai,6,Verna 1.6
608,608,BMW 5 Series 2013-2017 530d M Sport,Coimbatore,2016,20967,Diesel,Automatic,First,14.69 kmpl,2993 CC,258 bhp,5.0,,44.56,BMW,7,5 Series
609,609,Mahindra Scorpio S4 Plus,Bangalore,2015,35000,Diesel,Manual,Second,15.4 kmpl,2179 CC,120 bhp,7.0,,8.5,Mahindra,4,Scorpio S4
610,610,Hyundai Verna 1.6 CRDi SX,Coimbatore,2017,38056,Diesel,Manual,First,23.9 kmpl,1582 CC,126.2 bhp,5.0,,10.7,Hyundai,5,Verna 1.6
611,611,Audi Q7 3.0 TDI Quattro Premium Plus,Pune,2009,94000,Diesel,Automatic,Second,12.07 kmpl,2967 CC,241.4 bhp,7.0,,12.0,Audi,7,Q7 3.0
612,612,Chevrolet Aveo U-VA 1.2 LT,Coimbatore,2010,64236,Petrol,Manual,First,14.7 kmpl,1150 CC,76 bhp,5.0,,2.44,Chevrolet,5,Aveo U-VA
613,613,Mahindra Bolero ZLX BSIII,Kolkata,2000,124000,Diesel,Manual,First,13.6 kmpl,2523 CC,63 bhp,7.0,,1.95,Mahindra,4,Bolero ZLX
614,614,Hyundai Xcent 1.2 Kappa S,Mumbai,2014,7400,Petrol,Manual,First,19.1 kmpl,1197 CC,82 bhp,5.0,,4.35,Hyundai,5,Xcent 1.2
615,615,Toyota Innova Crysta 2.4 GX MT 8S,Hyderabad,2017,52000,Diesel,Manual,First,13.68 kmpl,2393 CC,147.8 bhp,8.0,19.43 Lakh,17.5,Toyota,7,Innova Crysta
616,616,Hyundai EON Era Plus,Hyderabad,2015,68764,Petrol,Manual,First,21.1 kmpl,814 CC,55.2 bhp,5.0,,2.9,Hyundai,4,EON Era
617,617,Volkswagen Polo Diesel Comfortline 1.2L,Delhi,2013,64000,Diesel,Manual,First,22.07 kmpl,1199 CC,73.9 bhp,5.0,,2.9,Volkswagen,5,Polo Diesel
618,618,Maruti Vitara Brezza ZDi,Pune,2016,21558,Diesel,Manual,First,24.3 kmpl,1248 CC,88.5 bhp,5.0,10.65 Lakh,8.9,Maruti,4,Vitara Brezza
619,619,BMW 3 Series 320d Prestige,Mumbai,2013,37500,Diesel,Automatic,First,18.88 kmpl,1995 CC,184 bhp,5.0,,16.75,BMW,5,3 Series
620,620,Hyundai EON Sportz,Coimbatore,2016,14077,Petrol,Manual,First,21.1 kmpl,814 CC,55.2 bhp,5.0,,3.95,Hyundai,3,EON
621,621,Honda City 1.5 S MT,Mumbai,2009,70000,Petrol,Manual,First,17.0 kmpl,1497 CC,118 bhp,5.0,,2.1,Honda,5,City 1.5
622,622,Honda Accord 2.4 MT,Kochi,2011,54316,Petrol,Manual,Second,12.8 kmpl,2354 CC,177.6 bhp,5.0,,4.29,Honda,4,Accord 2.4
623,623,Mahindra Xylo E8,Hyderabad,2009,90764,Diesel,Manual,First,14.0 kmpl,2498 CC,112 bhp,8.0,,3.85,Mahindra,3,Xylo
624,624,BMW 3 Series 320d,Chennai,2009,137000,Diesel,Automatic,Second,13.2 kmpl,1995 CC,170 bhp,5.0,,9.0,BMW,4,3 Series
625,625,Honda City V MT,Pune,2013,127000,Petrol,Manual,Second,16.8 kmpl,1497 CC,116.3 bhp,5.0,,4.5,Honda,4,City V
626,626,Mahindra XUV500 W10 2WD,Kochi,2016,51884,Diesel,Manual,First,16.0 kmpl,2179 CC,140 bhp,7.0,,12.46,Mahindra,4,XUV500 W10
627,627,Hyundai i20 Asta 1.4 CRDi,Delhi,2014,67407,Diesel,Manual,First,21.27 kmpl,1396 CC,88.76 bhp,5.0,,4.65,Hyundai,5,i20 Asta
628,628,Toyota Fortuner 4x2 Manual,Hyderabad,2014,107825,Diesel,Manual,First,13.0 kmpl,2982 CC,168.5 bhp,7.0,,20.5,Toyota,4,Fortuner 4x2
629,629,Mahindra Bolero DI BSII,Chennai,2006,82453,Diesel,Manual,First,13.6 kmpl,2523 CC,63 bhp,8.0,,2.9,Mahindra,4,Bolero DI
630,630,Maruti Esteem Vxi - BSIII,Chennai,2007,30441,Petrol,Manual,First,15.9 kmpl,1298 CC,85 bhp,5.0,,1.45,Maruti,5,Esteem Vxi
631,631,Hyundai Santro LS zipPlus,Chennai,2002,70000,Petrol,Manual,Third,0.0 kmpl,1086 CC,null bhp,5.0,,0.65,Hyundai,4,Santro LS
632,632,Mini Cooper 5 DOOR D,Mumbai,2016,11000,Diesel,Automatic,First,20.7 kmpl,1496 CC,113.98 bhp,5.0,42.12 Lakh,29.5,Mini,5,Cooper 5
633,633,Audi Q3 35 TDI Quattro Premium,Hyderabad,2015,61000,Diesel,Automatic,First,15.73 kmpl,1968 CC,174.33 bhp,5.0,,25.0,Audi,6,Q3 35
634,634,Hyundai i20 Sportz Option,Delhi,2013,48454,Petrol,Manual,Second,17.0 kmpl,1197 CC,80 bhp,5.0,,3.5,Hyundai,4,i20 Sportz
635,635,Tata Safari Storme VX Varicor 400,Jaipur,2017,37000,Diesel,Manual,First,14.1 kmpl,2179 CC,154 bhp,7.0,16.95 Lakh,11.25,Tata,6,Safari Storme
636,636,Honda BR-V i-DTEC VX MT,Kochi,2017,32249,Diesel,Manual,First,21.9 kmpl,1498 CC,98.6 bhp,7.0,15.45 Lakh,10.79,Honda,5,BR-V i-DTEC
637,637,Volkswagen Jetta 2013-2015 2.0L TDI Highline,Kolkata,2013,58000,Diesel,Manual,First,19.33 kmpl,1968 CC,138.03 bhp,5.0,,5.9,Volkswagen,6,Jetta 2013-2015
638,638,Hyundai Xcent 1.2 Kappa S Option,Jaipur,2017,28360,Petrol,Manual,First,19.1 kmpl,1197 CC,81.86 bhp,5.0,,5.12,Hyundai,6,Xcent 1.2
639,639,Maruti Ignis 1.2 Alpha,Mumbai,2017,7000,Petrol,Manual,First,20.89 kmpl,1197 CC,81.80 bhp,5.0,7.87 Lakh,5.7,Maruti,4,Ignis 1.2
640,640,BMW 5 Series 2013-2017 520d Luxury Line,Coimbatore,2016,19658,Diesel,Automatic,First,18.12 kmpl,1995 CC,190 bhp,5.0,,35.84,BMW,7,5 Series
641,641,Ford Ikon 1.3 CLXi,Hyderabad,2007,92000,Petrol,Manual,First,13.8 kmpl,1299 CC,70 bhp,5.0,,1.25,Ford,4,Ikon 1.3
642,642,Hyundai i10 Sportz,Kolkata,2013,25000,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5.0,,2.65,Hyundai,3,i10
643,643,Hyundai Verna 1.6 CRDI,Coimbatore,2016,37882,Diesel,Manual,First,22.32 kmpl,1582 CC,126.3 bhp,5.0,,9.19,Hyundai,4,Verna 1.6
644,644,BMW 3 Series 320d Highline,Bangalore,2014,69330,Diesel,Automatic,First,16.07 kmpl,1995 CC,181 bhp,5.0,,23.5,BMW,5,3 Series
645,645,Mercedes-Benz E-Class 2009-2013 E200 CGI Blue Efficiency,Delhi,2011,61000,Petrol,Automatic,First,12.3 kmpl,1796 CC,185 bhp,5.0,,12.5,Mercedes-Benz,7,E-Class 2009-2013
646,646,Chevrolet Beat Option Pack,Kolkata,2010,35000,Petrol,Manual,Second,18.6 kmpl,1199 CC,79.4 bhp,5.0,,1.5,Chevrolet,4,Beat Option
647,647,Hyundai Santro Xing XP,Jaipur,2004,200000,Petrol,Manual,First,0.0 kmpl,1086 CC,null bhp,5.0,,0.8,Hyundai,4,Santro Xing
648,648,Tata Indica DLS,Jaipur,2009,82000,Diesel,Manual,Second,13.5 kmpl,1405 CC,null bhp,5.0,,0.75,Tata,3,Indica
649,649,Mahindra XUV500 W8 2WD,Delhi,2012,72450,Diesel,Manual,First,15.1 kmpl,2179 CC,140 bhp,7.0,,8.1,Mahindra,4,XUV500 W8
650,650,Maruti Ciaz ZDi Plus SHVS,Jaipur,2017,36381,Diesel,Manual,First,28.09 kmpl,1248 CC,88.5 bhp,5.0,,9.75,Maruti,5,Ciaz ZDi
651,651,Mercedes-Benz New C-Class C 250 CDI Avantgarde,Coimbatore,2017,25559,Diesel,Automatic,First,19.71 kmpl,2143 CC,201.15 bhp,5.0,,37.93,Mercedes-Benz,7,New C-Class
652,652,Honda City ZX CVT,Chennai,2005,100000,Petrol,Automatic,Third,16.4 kmpl,1497 CC,78 bhp,5.0,,1.96,Honda,4,City ZX
653,653,Toyota Fortuner 4x2 4 Speed AT,Jaipur,2015,94000,Diesel,Automatic,First,11.5 kmpl,2982 CC,169 bhp,7.0,,20.5,Toyota,6,Fortuner 4x2
654,654,Maruti Alto K10 VXI,Bangalore,2011,64357,Petrol,Manual,First,24.07 kmpl,998 CC,67.1 bhp,5.0,4.7 Lakh,2.75,Maruti,4,Alto K10
655,655,Jaguar XJ 2.0L Portfolio,Mumbai,2017,10501,Petrol,Automatic,First,9.43 kmpl,1999 CC,237.4 bhp,5.0,,75.0,Jaguar,4,XJ 2.0L
656,656,Hyundai i20 1.4 Magna ABS,Chennai,2009,47000,Diesel,Manual,First,21.9 kmpl,1396 CC,90 bhp,5.0,,2.8,Hyundai,5,i20 1.4
